event_id,origintime,event_magnitude,event_azimuth_from_crater_deg,station,frequency_band,frequency_min_hz,frequency_max_hz,window_index,reference,coda_rms,denominator_rms,site_ratio,snr
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,TUVZ,1-10Hz,1.0,10.0,1,OTVZ,7.066588220318013e-06,2.810143675507858e-06,2.514671503065023,51.908682047521324
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,OTVZ,1-10Hz,1.0,10.0,2,OTVZ,2.2237348373587265e-06,2.2237348373587265e-06,1.0,20.407274665090988
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,SNVZ,1-10Hz,1.0,10.0,2,OTVZ,2.6925885567853125e-06,2.2237348373587265e-06,1.210840659394208,42.51376294800322
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,ETVZ,1-10Hz,1.0,10.0,2,OTVZ,2.3031288615553106e-06,2.2237348373587265e-06,1.0357030086783572,8.689271971735419
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,NGZ,1-10Hz,1.0,10.0,2,OTVZ,2.354234405801167e-06,2.2237348373587265e-06,1.0586848603754588,12.837391775282045
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,WTVZ,1-10Hz,1.0,10.0,2,OTVZ,2.1869993425332377e-06,2.2237348373587265e-06,0.9834802719243622,23.729762117351992
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,NOVZ,1-10Hz,1.0,10.0,2,OTVZ,2.1294358393232845e-06,2.2237348373587265e-06,0.9575943154501968,26.432788209649473
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,KRVZ,1-10Hz,1.0,10.0,2,OTVZ,1.6056116592054677e-06,2.2237348373587265e-06,0.7220337749947545,16.060612568035555
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,NTVZ,1-10Hz,1.0,10.0,2,OTVZ,1.1441910300766421e-06,2.2237348373587265e-06,0.5145357309937509,13.454500560046439
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,COVZ,1-10Hz,1.0,10.0,2,OTVZ,2.7776711341101175e-06,2.2237348373587265e-06,1.2491017757356973,36.79878962911816
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,FWVZ,1-10Hz,1.0,10.0,2,OTVZ,1.7608296423244703e-06,2.2237348373587265e-06,0.7918343557615536,35.360750121108175
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,WHVZ,1-10Hz,1.0,10.0,2,OTVZ,1.7350579515802861e-06,2.2237348373587265e-06,0.7802449835435984,28.572752331709594
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,TWVZ,1-10Hz,1.0,10.0,2,OTVZ,8.705598961830948e-07,2.2237348373587265e-06,0.3914854781953747,8.777418617774007
